Filename,Text,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,embedding
ChinaTaiwanUpdate051724.txt,"Xi held a series of meetings with European and Russian leaders in April and May, after which he likely concluded that the PRC could maintain and deepen economic ties with Europe while continuing to support Russia’s war against Ukraine. Xi emphasized the benefits of cooperation between Europe and the PRC and rejected concerns about Sino-Russian ties and support that the PRC is providing to Russia’s war in Ukraine. Xi said during his April meeting with German Chancellor Olaf Scholz on April 16",,,,,"[ 0.01896728 -0.00726788 -0.04170751 ...  0.00044512 -0.02265042
  0.02773344]"
ChinaTaiwanUpdate051724.txt,"Scholz on April 16 that PRC and German industrial and supply chains are “deeply embedded” in one another and claimed this is not a “risk” but a guarantee of future relations – a possible reference to the European Union’s “de-risking” policies toward the PRC. He stressed that the two countries have “huge potential” for “win-win cooperation,” including in green development, and said both sides should be wary of protectionism. He said that the PRC hopes for a “fair, open, and non-discriminatory",,,,,"[ 0.03063235 -0.01287658 -0.04613325 ...  0.00631215 -0.02929003
  0.00984262]"
ChinaTaiwanUpdate051724.txt,non-discriminatory German market.”[66] Xi also stressed cooperation during his May 5 meeting with French President Emmanuel Macron. He said he hopes that “EU institutions… [will] formulate a positive policy towards China” and build “an industrial and supply chain partnership that is stable and mutually trustworthy.”[67] Xi’s statements aligned with a PRC Ministry of Foreign Affairs statement on April 27 in the leadup to Xi’s trip that emphasized the necessity of avoiding “confrontation between,,,,,"[ 0.01929196 -0.01547719 -0.02434378 ... -0.00142084 -0.01475156
  0.02752437]"
ChinaTaiwanUpdate051724.txt,between camps” and the desire for France to push the EU to “pursue a positive and pragmatic policy towards China.”[68],,,,,"[ 0.01420323 -0.00746136 -0.03590798 ... -0.0179509  -0.0117543
  0.01241822]"
ChinaTaiwanUpdate051724.txt,"Xi’s approach during these meetings aimed to dissuade the European Union from implementing more hawkish economic policies against the PRC’s interests. The European Commission and its president Ursula von der Leyen have called EU-PRC trade “critically unbalanced,” criticized the PRC’s preferential treatment of its domestic companies and overcapacity in its production, and called for “de-risking” policies to reduce Europe’s economic dependence on the PRC.[69] The European Commission’s Economic",,,,,"[ 0.02865106 -0.01791537 -0.03400768 ... -0.01553187 -0.02627066
 -0.00326488]"
ChinaTaiwanUpdate051724.txt,"Economic Security Strategy released in 2023 said “de-risking” policies are meant to mitigate risks to supply chain resilience, risks to critical infrastructure, risks related to leakage of sensitive technology, and risks of economic coercion by diversifying supply chains and restricting European companies’ ability to produce sensitive technologies overseas.[70] Scholz, Macron, and von der Leyen all urged Xi to pressure Russia to end its war against Ukraine.[71]",,,,,"[ 0.02416208 -0.00804569 -0.04827041 ...  0.00100917 -0.02903584
 -0.00565595]"
ChinaTaiwanUpdate051724.txt,"Xi focused on shared Sino-Russian geopolitical goals during his meeting with Russian President Vladimir Putin on May 16, however. Putin framed Russia and the PRC as both not willing to “accept Western attempts to impose an order based on lies, hypocrisy, and invented rules” in a written interview with CCP media outlet Xinhua on May 15.[72] Xi’s view in the aftermath of this meeting that the PRC and Russia should deepen their cooperation to produce a multi-polar world aligns with Putin’s view in",,,,,"[ 0.03597872 -0.00129653 -0.03380127 ...  0.00906621 -0.01148274
  0.0200246 ]"
ChinaTaiwanUpdate051724.txt,Putin’s view in the Xinhua interview.[73] PRC MFA Spokesman Wang Wenbin’s May 16 statements further demonstrate Xi’s view that the PRC can continue supporting Russia’s war against Ukraine with minimal consequences. He framed the US accusations of PRC support for Russia as an attempt to shift blame for the Russia-Ukraine War onto the PRC. Wang then reiterated the PRC claim that US accusations “against China’s normal trade with Russia” are unjustified. [74],,,,,"[ 4.0530365e-02 -5.8160902e-05 -3.7485950e-02 ... -1.6836518e-02
 -2.9383939e-02  9.8543856e-03]"
ChinaTaiwanUpdate051724.txt,The PRC strongly denied and condemned the United Kingdom’s espionage charges against alleged agents from Hong Kong. UK police charged three men under the National Security Act for allegedly assisting Hong Kong’s intelligence service in spying on UK-based dissidents. The charges include aiding a hostile state and forcing entry into a UK address. One of the men is the office manager at the Hong Kong Economic and Trade Office (HKETO) in London and an alleged former classmate of Hong Kong Chief,,,,,"[ 0.05873295 -0.00662402 -0.02895421 ... -0.00313577 -0.01669481
  0.00335081]"
ChinaTaiwanUpdate051724.txt,"of Hong Kong Chief Executive John Lee. The other two are a UK Border Force official and a former Royal Marines commando.[75] The UK summoned PRC ambassador Zheng Zeguang to lodge complaints about the spying.[76] Lee, the PRC Embassy in the UK, and the MFA all strongly denied the charges. An MFA spokesperson called the allegations “malicious slander” and “political manipulation” and expressed “serious concern” about the prosecution of PRC citizens.[77] PRC Ambassador Zheng also claimed the case",,,,,"[ 0.06364619 -0.00190906 -0.03343703 ... -0.00840027 -0.02170349
  0.01454095]"
ChinaTaiwanUpdate051724.txt,claimed the case was a fabrication to “smear and attack” the Hong Kong government. He accused the UK of wantonly harassing and detaining PRC citizens in the UK and warned it not to meddle in Hong Kong affairs. He said the PRC is “firmly resolved in fighting anti-China elements seeking to disrupt Hong Kong” and accused the UK of “harboring wanted criminals.”[78] The UK government previously charged two British nationals with spying for the PRC in April.[79],,,,,"[ 0.04311731 -0.0113656  -0.04869737 ...  0.00060694 -0.01039253
 -0.0244776 ]"
ChinaTaiwanUpdate051724.txt,"[1] https://local.cctv dot com/2024/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[2] https://www.fuzhou dot gov.cn/zwgk/gzdt/rcyw/202405/t20240509_4821118.htm
[3] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[4] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[5] https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-05102024091432.html
[6] https://www.settour dot com.tw/act/gdg/kinxia/",,,,,"[ 0.03314137  0.02876479 -0.02702178 ...  0.00552543 -0.04813063
  0.02030888]"
ChinaTaiwanUpdate051724.txt,"[7] https://www.chinatimes dot com/realtimenews/20230920005430-260407?chdtv
[8] http://www.gwytb dot gov.cn/m/speech/202309/t20230927_12570890.htm
[9] http://www.gwytb dot gov.cn/topone/202309/t20230912_12566987.htm
[10] https://globaltaiwan.org/2023/10/beijings-new-plan-for-fujian-as-a-model...
[11] https://local.cctv dot com/2024/04/28/ARTIbOlyRbc1vVolkPBWHMwC240428.shtml
[12] http://fj.people dot com.cn/n2/2024/0516/c181466-40846096.html
[13] https://www.rti dot org.tw/news/view/id/2205350",,,,,"[ 0.03792664 -0.00370023 -0.04066785 ...  0.00530189 -0.01596401
  0.02221636]"
ChinaTaiwanUpdate051724.txt,"[14] https://www.youtube.com/watch?v=jaDXECkcECk
[15] https://www.rti dot org.tw/news/view/id/2205350
[16] https://def.ltn dot com.tw/article/breakingnews/4671931#:~:text=%E3%80%94%E8%A8%98%E8%80%85%E5%90%B3%E5%93%B2%E5%AE%87%EF%BC%8F%E5%8F%B0%E5%8C%97%E5%A0%B1%E5%B0%8E%E3%80%95,%E5%9F%B7%E8%A1%8C%E3%80%8C%E4%BE%8B%E8%A1%8C%E3%80%8D%E6%93%8D%E6%BC%94%E3%80%82
[17] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240514_11304421.shtml",,,,,"[ 0.04454577  0.00640536 -0.02991122 ... -0.03770822 -0.02882406
  0.02157162]"
ChinaTaiwanUpdate051724.txt,"[18] https://apnews.com/article/artificial-intelligence-china-united-states-b...
https://apnews.com/article/artificial-intelligence-china-united-states-g...
[19] https://www.scmp dot com/news/china/diplomacy/article/3262423/us-and-china-set-first-high-level-talks-artificial-intelligence-us-officials-say?module=top_story&pgtype=section
[20] https://www.whitehouse.gov/briefing-room/statements-releases/2024/05/15/...
[21] https://www.reuters.com/world/us-official-urges-china-russia-declare-onl...",,,,,"[ 0.03939245  0.02385902 -0.02273337 ...  0.00977967 -0.02507971
  0.02041381]"
ChinaTaiwanUpdate051724.txt,"[22]
https://news.cctv dot com/2024/05/15/ARTIIvG55tknLsj93CHilQdX240515.shtml
[23] https://www.mfa.gov dot cn/web/wjdt_674879/fyrbt_674889/202405/t20240510_11302655.shtml
[24] https://www.whitehouse.gov/briefing-room/statements-releases/2024/05/14/...
[25] http://www.news dot cn/mrdx/2024-05/15/c_1310774806.htm
[26] https://www.fmprc dot gov.cn/fyrbt_673021/202405/t20240515_11305026.shtml
[27] http://www.81 dot cn/zq_208553/jdt_208554/16307395.html",,,,,"[ 0.04026403  0.01462474 -0.02508149 ... -0.00247458 -0.05935236
  0.03896676]"
ChinaTaiwanUpdate051724.txt,"[28] https://www.c7f.navy.mil/Media/News/Display/Article/3771278/us-navy-dest...
[29] https://www.jus.uio.no/english/services/library/treaties/08/8-01/unclos....
[30] https://www.fmprc.gov dot cn/fyrbt_673021/202405/t20240515_11305026.shtml
[31] https://www.bbc.com/news/world-australia-64945819
[32] https://www.nbcnews.com/news/world/aukus-submarine-deal-nuclear-prolifer...
https://treaties.unoda.org/t/npt
https://www.iaea.org/sites/default/files/publications/documents/infcircs...",,,,,"[ 0.02996564  0.02181525 -0.02910619 ...  0.00290174 -0.0169232
  0.01460264]"
ChinaTaiwanUpdate051724.txt,"[33] https://twitter.com/Chinamission2un/status/1635423583274160130
[34] https://conferences.iaea.org/event/357/
[35] https://www.koreatimes dot co.kr/www/nation/2024/05/113_374626.html
[36] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202405/t20240513_11303952.shtml
[37] https://overseas.mofa dot go.kr/eng/brd/m_5676/view.do?seq=322559
[38] https://www.koreatimes dot co.kr/www/nation/2024/05/113_374626.html",,,,,"[ 0.01838669  0.00650845 -0.0378823  ... -0.01161408 -0.02567943
  0.02073259]"
ChinaTaiwanUpdate051724.txt,"[39] https://apnews.com/article/us-china-military-relations-339980a0d494bcde9...
[40] https://www.voanews.com/a/philippine-coast-guard-will-block-china-reclam...
[41] https://www.bloomberg.com/news/articles/2024-05-12/china-exploring-dispu...
https://www.stripes.com/theaters/asia_pacific/2024-05-14/philippines-chi...
[42] https://www.gmanetwork dot com/news/topstories/nation/906439/pcg-dumping-of-crushed-corals-may-be-preps-for-china-island-building-in-escoda-shoal/story/",,,,,"[ 0.03010703  0.01769532 -0.04175599 ... -0.01406409 -0.01000919
  0.0068607 ]"
