Unnamed: 0,Filename,Text,embeddings
1203,ChinaTaiwanUpdate051724.txt,"www.koreatimes dot co.kr/www/nation/2024/05/113_374626.html
[36] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202405/t20240513_11303952.shtml
[37] https://overseas.mofa dot go.kr/eng/brd/m_5676/view.do?seq=322559
[38] https://www.koreatimes dot co.kr/www/nation/2024/05/","[ 0.03867104  0.01327255 -0.01869144 ... -0.00075973 -0.0348995
  0.0161178 ]"
1204,ChinaTaiwanUpdate051724.txt,".kr/eng/brd/m_5676/view.do?seq=322559
[38] https://www.koreatimes dot co.kr/www/nation/2024/05/113_374626.html
[39] https://apnews.com/article/us-china-military-relations-339980a0d494bcde9...
[40] https://www.voanews.com/a/philippine-coast-guard-will-block-china-reclam...
[41] https://www.bloomberg.com/news/articles/2024-","[ 0.0249156   0.02392443 -0.03682355 ...  0.00012188 -0.01274906
  0.01167489]"
1205,ChinaTaiwanUpdate051724.txt,"voanews.com/a/philippine-coast-guard-will-block-china-reclam...
[41] https://www.bloomberg.com/news/articles/2024-05-12/china-exploring-dispu...
https://www.stripes.com/theaters/asia_pacific/2024-05-14/philippines-chi...
[42] https://www.gmanetwork dot com/news/topstories/nation/906439/pcg-dumping-of-crushed-corals-may-be-preps-for-china-island","[ 0.02185301  0.01335409 -0.04028108 ... -0.00808462 -0.00399895
  0.00227041]"
1206,ChinaTaiwanUpdate051724.txt,"://www.gmanetwork dot com/news/topstories/nation/906439/pcg-dumping-of-crushed-corals-may-be-preps-for-china-island-building-in-escoda-shoal/story/
[43] https://www.gmanetwork dot com/news/topstories/nation/906605/pcg-says-it-will-block-china-reclamation-at-escoda-shoal/story/
[44] https://www.mfa dot gov.cn/web/wjdt_674879/f","[ 0.04343355  0.01800302 -0.0524331  ... -0.00153074 -0.00809592
  0.00501328]"
1207,ChinaTaiwanUpdate051724.txt,"will-block-china-reclamation-at-escoda-shoal/story/
[44] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240513_11303853.shtml
[45] ph dot china-embassy dot gov.cn/chn/sgfyrbt/202405/t20240502_11292358.htm 
[46] https://www.rfa.org/english/news/southchinasea/philippines-china-agreeme...
","[ 0.02775114 -0.00548981 -0.03193757 ... -0.01426589 -0.02488205
  0.01433722]"
1208,ChinaTaiwanUpdate051724.txt,"2405/t20240502_11292358.htm 
[46] https://www.rfa.org/english/news/southchinasea/philippines-china-agreeme...
[47] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202404/t20240411_11280275.shtml
[48] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240506_11293362","[ 0.0276661   0.0038941  -0.02561634 ... -0.03021079 -0.01974835
  0.02004726]"
1209,ChinaTaiwanUpdate051724.txt,"tml
[48] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240506_11293362.shtml
[49] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202405/t20240506_11293362.shtml
[50] https://www.pna dot gov.ph/articles/1222494
https://news dot abs-cbn.com/news/2024/4/12/","[ 0.03727821  0.01689401 -0.03359015 ... -0.00174066 -0.04808449
  0.01039289]"
1210,ChinaTaiwanUpdate051724.txt,"3362.shtml
[50] https://www.pna dot gov.ph/articles/1222494
https://news dot abs-cbn.com/news/2024/4/12/duterte-denies-gentleman-s-agreement-with-china-s-xi-1029
https://www.scmp.com/week-asia/politics/article/3258816/philippines-rodr...
[51] https://www.bloomberg.com/news/articles/2024-04-13/marcos-questions-secr...
[52] https://twitter.com","[ 0.01835721  0.02273328 -0.058852   ... -0.00284372 -0.02344393
 -0.00073175]"
1211,ChinaTaiwanUpdate051724.txt,"ines-rodr...
[51] https://www.bloomberg.com/news/articles/2024-04-13/marcos-questions-secr...
[52] https://twitter.com/dndphl/status/1786972139662483782
https://twitter.com/jaytaryela/status/1787023200528032116
[53] https://twitter.com/DFAPHL/status/1787651784649122148?ref_src=twsrc%5Ego...
[54] https://twitter.com/GordianKnotRay/status/17902582949","[ 0.00115745  0.01605686 -0.0493994  ...  0.00167462 -0.03598909
  0.02126921]"
1212,ChinaTaiwanUpdate051724.txt,"APHL/status/1787651784649122148?ref_src=twsrc%5Ego...
[54] https://twitter.com/GordianKnotRay/status/1790258294982115572
[55] https://twitter.com/GordianKnotRay/status/1790743600525099346
https://twitter.com/GordianKnotRay/status/1790743604245434597
https://twitter.com/jaytaryela/status/1790688382315884737
[56] https://twitter.com/GordianKnotRay/status/17","[ 0.04127828  0.01204004 -0.02659825 ...  0.00325293 -0.01696048
  0.02032747]"
1213,ChinaTaiwanUpdate051724.txt,"43604245434597
https://twitter.com/jaytaryela/status/1790688382315884737
[56] https://twitter.com/GordianKnotRay/status/1789793887667806703
[57] https://www.bloomberg.com/news/articles/2024-05-13/philippine-civilians-...
https://www.gmanetwork dot com/news/topstories/nation/906794/ph-civilian-mission-sets-sail-for-scarborough-shoal-in-wps/story/
https://twitter.com/","[ 0.02366656  0.00248004 -0.02647756 ...  0.00099189 -0.03268811
  0.01875071]"
1214,ChinaTaiwanUpdate051724.txt," dot com/news/topstories/nation/906794/ph-civilian-mission-sets-sail-for-scarborough-shoal-in-wps/story/
https://twitter.com/ABSCBNNews/status/1789569855525724198
https://twitter.com/ABSCBNNews/status/1789568500023132350
[58] https://www.scmp dot com/week-asia/politics/article/3262661/philippine-civilian-group-continue-scarborough-shoal-resupply-mission-despite-talk-chinese-blockade
https","[ 0.02698102 -0.00934142 -0.04032087 ... -0.02579214 -0.01594168
  0.01368795]"
1215,ChinaTaiwanUpdate051724.txt,"dot com/week-asia/politics/article/3262661/philippine-civilian-group-continue-scarborough-shoal-resupply-mission-despite-talk-chinese-blockade
https://twitter.com/GordianKnotRay/status/1790743604245434597
[59] https://twitter.com/ANCALERTS/status/1790900424926716249
https://twitter.com/ABSCBNNews/status/1790964901189661042
[60] https://www.manilatimes dot net/2024/05/17/news/atin-ito-","[ 0.02301879  0.00656143 -0.03700411 ... -0.03070845 -0.02479034
  0.00693628]"
1216,ChinaTaiwanUpdate051724.txt,"twitter.com/ABSCBNNews/status/1790964901189661042
[60] https://www.manilatimes dot net/2024/05/17/news/atin-ito-team-eludes-chinese-blockade/1947033
[61] https://www.globaltimes dot cn/page/202405/1312178.shtml
[62] https://twitter.com/globaltimesnews/status/1789990890137907541
https://www.globaltimes dot cn/page/202405/1312173.shtml
[63","[ 0.03764869  0.02214916 -0.02981379 ... -0.00300639 -0.00348032
 -0.00553367]"
1217,ChinaTaiwanUpdate051724.txt,"://twitter.com/globaltimesnews/status/1789990890137907541
https://www.globaltimes dot cn/page/202405/1312173.shtml
[63] https://weibo dot com/7073308386/OdBCc4xEa?from=page_1005057888742863_profile&wvr=6&mod=weibotime
[64] https://www.scmp dot com/news/china/military/article/3262377/south-china-sea-pla-navy-sends-destroyers-anti-missile","[ 0.01567444  0.00652165 -0.0195068  ... -0.01318639 -0.00563682
  0.00951347]"
1218,ChinaTaiwanUpdate051724.txt,"[64] https://www.scmp dot com/news/china/military/article/3262377/south-china-sea-pla-navy-sends-destroyers-anti-missile-anti-sub-drills?module=top_story&pgtype=subsection
[65] https://www.globaltimes dot cn/page/202405/1311991.shtml
[66]  https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240416_1128","[ 0.00458361  0.00342953 -0.00989807 ... -0.00263136 -0.0144641
  0.00571799]"
1219,ChinaTaiwanUpdate051724.txt,"[66]  https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240416_11282426.shtml
[67] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202405/t20240506_11293511.shtml
[68] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/","[ 0.03725228  0.01002438 -0.00902166 ... -0.0067391  -0.03850599
  0.02603596]"
1220,ChinaTaiwanUpdate051724.txt,"506_11293511.shtml
[68] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240427_11290250.shtml
[69] https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_23_6409
[70] https://ec.europa.eu/commission/presscorner/detail/en/ip_23_3358
https://www.politico.eu/article/eu-ban-companies-make-sensitive-tech","[ 0.02710337  0.02516109 -0.02825361 ... -0.0124669  -0.03065543
  0.01830048]"
1221,ChinaTaiwanUpdate051724.txt,"https://ec.europa.eu/commission/presscorner/detail/en/ip_23_3358
https://www.politico.eu/article/eu-ban-companies-make-sensitive-tech-china/
[71] https://apnews.com/article/china-germany-scholz-xi-jinping-2de75f16b8f44...
https://apnews.com/article/china-france-xi-macron-visit-c7f48d55fd9ccb34...
https://ec.europa.eu/commission/presscorner/detail/en/","[ 0.03021245  0.00294464 -0.01527348 ... -0.01722735 -0.03962623
 -0.00481932]"
1222,ChinaTaiwanUpdate051724.txt,"/article/china-france-xi-macron-visit-c7f48d55fd9ccb34...
https://ec.europa.eu/commission/presscorner/detail/en/statement_24_2464
[72] http://www.news dot cn/world/20240515/013f1cd689454416a30a763ff9efafd2/c.html
[73] https://www.gov dot cn/yaowen/liebiao/202405/content_6951314.htm
[74] https://www.fmprc dot gov","[ 0.01707305  0.00867676 -0.01678142 ... -0.0106255  -0.02284945
  0.01325773]"
1223,ChinaTaiwanUpdate051724.txt,"
[73] https://www.gov dot cn/yaowen/liebiao/202405/content_6951314.htm
[74] https://www.fmprc dot gov.cn/mfa_eng/xwfw_665399/s2510_665401/202405/t20240516_11305684.html
[75] https://www.wsj.com/world/china/u-k-charges-three-with-spying-linked-to-...
https://www.theguardian.com/uk-news/article/2024/may/14/","[ 0.0424282   0.01103864 -0.00640549 ...  0.00352916 -0.02128327
  0.01853947]"
1224,ChinaTaiwanUpdate051724.txt,".com/world/china/u-k-charges-three-with-spying-linked-to-...
https://www.theguardian.com/uk-news/article/2024/may/14/photo-emerges-of...
https://www.cnn.com/2024/05/14/asia/hong-kong-uk-spying-charges-intl-hnk...
[76] https://www.scmp dot com/news/hong-kong/politics/article/3262671/uk-government-summons-chinese-ambassador-over-spying-case-linked-hong","[ 0.03690218  0.01635176 -0.02947992 ...  0.01243664 -0.01005934
  0.01526024]"
1225,ChinaTaiwanUpdate051724.txt,"https://www.scmp dot com/news/hong-kong/politics/article/3262671/uk-government-summons-chinese-ambassador-over-spying-case-linked-hong-kong-trade-office-manager-2?module=top_story&pgtype=homepage
[77] http://gb.china-embassy dot gov.cn/eng/PressandMedia/Spokepersons/202405/t20240514_11304507.htm
https://www.fmprc dot gov.cn/fyrbt_673021/202405/t20","[ 0.03222076 -0.00028531 -0.03680537 ...  0.02079963 -0.00718705
  0.01473628]"
1226,ChinaTaiwanUpdate051724.txt,"Spokepersons/202405/t20240514_11304507.htm
https://www.fmprc dot gov.cn/fyrbt_673021/202405/t20240514_11304421.shtml
[78] http://gb.china-embassy dot gov.cn/eng/PressandMedia/Spokepersons/202405/t20240514_11304507.htm
[79] https://www.reuters.com/world/uk/two-britons-face-trial-next-year-accuse...
Tags


China Project","[ 0.03110386  0.00501771 -0.0359339  ...  0.02328276 -0.02004024
  0.01266451]"
1227,ChinaTaiwanUpdate051724.txt,"0514_11304507.htm
[79] https://www.reuters.com/world/uk/two-britons-face-trial-next-year-accuse...
Tags


China Project


File Attachments:  PRC Military Facilities Near Second Thomas Shoal.png Babel Street logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR THE STUDY OF WAR
 
 


","[ 0.01294148  0.00012424 -0.04041494 ... -0.01171599 -0.02121773
  0.00798494]"
1228,ChinaTaiwanUpdate030824.txt,"









China-Taiwan Weekly Update, March 7, 2024 | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, March 7, 2024 



Mar 8, 2024 - ISW Press






China-Taiwan Weekly Update, March 7, 2024
Authors: Nils Peterson, Matthew S","[ 0.02887046 -0.0029996  -0.03688762 ... -0.02321025 -0.00195006
  0.01368662]"
